video_id,qid,question,answer,a0,a1,a2,a3,a4,type
4166942239,7,what does the man in suits do when the man in red uses hand gestures in the middle of the video?, seems lost,drink,put it on a black table, seems lost,stopped him,moves forward,TC
5328616848,5,what was the woman doing while the boy was fidgeting with something?, pouring the ingredients, pouring the ingredients,pretend to feed toy dog,watch tv,pour water on dog,drying clothes,TC
5328616848,2,what does the boy do while the woman is cooking?, stand next to her, stand next to her,raise her hand,play on screen,playing with toys,sitting on the log,TC
8177965766,3,what does the lady do while the man on stage sits on the sofa and listens?, sing,confident, sing,happy,they are happy,observe,TC
5875535585,0,what does the microphone stand do when the man singing holds it at the start while singing?, be held,put it aside, be held,kick the stand away,sway along with music,shake his body vigorously,TC
9917882506,2,what does the girl do while the boy stands still at back?, stationary in the middle, stationary in the middle,clap his hands,sit still,sit up then lie on her,swing,TC
7508439506,8,what is the boy doing while the man is lying down?, playing with the baby,put into his mouth,football,unwrapping a gift,smile, playing with the baby,TC
4984417707,6,what were the elephants doing while the man in red next to the brown sign board threw away the ball at the end?, playing with the ball,point at the trucks, playing with the ball,blows thw whistle,walk around,look at the red car,TC
6860322796,0,what does the black dog do before it chases the lady?, play a while with the brown dog, play a while with the brown dog,kicks the heavy snowball,look at the cameraman,swiped by the person,fall off,TP
3427674558,5,what do the people do while moving their hands slowly?, turn around,touch the screen of phone,drawing,standing, turn around,watching video on tablet,TC
3060478605,2,what does the lady do while holding down her hat in the middle?, ride the horse,watch her clock,controlling remote control,look under the tree,shakes leg, ride the horse,TC
8211075660,0,what does the man in black do before the man with the phone stands still on the left?, appears at the side while talking,moves towards the window,ride away,serious,run past, appears at the side while talking,TP
12682618843,0,what does the dog do while chewing the toy in the middle?, lie down,sniff the bag and the wire, lie down,look at hand,tried to climb onto person,at the cameraman,TC
3060478605,6,what does the lady do while the horse is walking at the start?, sitting on it, sitting on it,eating straws,jump,playing with grass,galloping around,TC
13884293626,1,what is the man in brown doing while the lady in purple is writing?, spoke,playing the guitar,stops and looks at him,kneel on grassland, spoke,look at him,TC
3078294001,2,what does the man in black do at the start while the man in white was posing?, talking,looking for fishes,hit cans, talking,listening and agreeing with lady,start talking,TC
10779838974,1,what do the girls do while the man at the back stands and watches?, push the rake, push the rake,stop boy from touching,open the drawer,carve pumpkin,use phone,TC
4955723618,5,what does the man in stripes do while the man with the white tag on his shirt leans against the wall and watches?, speak,drinking water,holding a balloon, speak,resting on chair,talking to the man beside him,TC
5328616848,6,what was the woman doing while the man was putting something in the oven?, preparing the ingredients, preparing the ingredients,follow behind her,adjusting cakes,carve pumpkin,adjust shoes,TC
4603484665,8,what are the two dogs doing while the brown dog sniffs the white and black dog?, biting each other,it is being chased, biting each other,chew the ball,lick its paw,sniff the white dog,TC
6168716346,0,what is the boy with jacket doing while the boy with red shirt is choosing crayon to colour drawing?, talking,nervous,looking around,grab the food, talking,on his waist,TC
8252088130,2,what does the lady do while the bird sits and looks around?, hold the bird on her hand,walks to the boy,pottery,holding fruit, hold the bird on her hand,bend down,TC
2978295992,2,what does the lady in singlet do while the other woman is sewing?, cut the pumpkin, cut the pumpkin,holding book,watch her,use hand to support,wipe on the bib,TC
2771402761,7,what is the girl doing while the women help her swim?, swimming, swimming,swimming,lying on chair,claps for girl,chatting on side,TC
11276567104,8,what does the priest do after the woman kneels before him?, giving blessings and touching her forehead,carve pumpkin,walk away, giving blessings and touching her forehead,playing with the dog,looking around and talking,TP
3830567237,8,what does the man do while the two women in stripes walk past at the end?, wash the horse,kiss it, wash the horse,stand at the side to control the horse,give the girl more food,sit at the side under the tree,TC
6097994550,3,what does the man lying down do while the man was sitting on top of him?, get attacked, get attacked,feeding the baby,playing the drum,looking around,play archery,TC
5875535585,4,what does the guitarist in red do while he is swinging his head constantly?, play the guitar,lean against the wall,touch his head,rotate in circle,lean backwards, play the guitar,TC
9217939684,10,what does the baby do before standing up?, crawl for a short while, crawl for a short while,pick up something,fall down,rise right arm,lies on his side,TP
7499763064,6,what does the man do while the lady in blue holds onto the rope?, waiting behind, waiting behind,umbrella,bottle,camera,man s hand,TC
5352022985,7,what does the dog do while the adult runs around at the start?, on the snow, on the snow,bite it,caress the dog,cycling,walk up,TC
3340340268,0,what is the girl doing when the she stretches out her hand at the start?, walk,walks backwards, walk,jump down,shake her head,look at the paper,TC
5885887012,2,what does the pole do when the baby pushes it?, moves,get the balloons,playing the guitar,relaxing,playing with toy, moves,TC
3107742409,3,what does the baby do while the man holds the baby's hands?, stand in front of him,use phone, stand in front of him,talks to the woman,rock chair,kiss baby,TC
